wavenumber,absorbance
2149.4398053600635,-2.439444035993266e-05
2149.1388140750028,-3.042884614475285e-05
2148.8378227899416,-2.3270969573327142e-05
2148.536831504881,-4.678822233588165e-06
2148.23584021982,2.3589584286556618e-05
2147.934848934759,5.977623839925815e-05
2147.6338576496983,0.00010212312851649616
2147.332866364637,0.00014887224305048396
2147.0318750795764,0.00019826557041316938
2146.7308837945156,0.0002485450990167113
2146.4298925094545,0.00029795281727327427
2146.1289012243938,0.0003447307135947976
2145.827909939333,0.0003871207763934488
2145.526918654272,0.0004233661745479849
2145.225927369211,0.00045198669331847406
2144.92493608415,0.00047213276100700616
2144.6239447990893,0.0004830422643262586
2144.3229535140285,0.00048395308998900775
2144.0219622289674,0.0004741031247079694
2143.7209709439067,0.0004527302551959116
2143.419979658846,0.0004193002844504615
2143.1189883737848,0.0003750272951819484
2142.817997088724,0.00032193464966719836
2142.517005803663,0.0002620501116942631
2142.216014518602,0.00019740144505153208
2141.9150232335414,0.00013001641352712495
2141.6140319484803,6.191662501048126e-05
2141.3130406634195,-5.1388986220506495e-06
2141.012049378359,-6.974635547092696e-05
2140.7110580932977,-0.00013052715819751606
2140.410066808237,-0.00018610271946291256
2140.1090755231758,-0.00023509445192856007
2139.808084238115,-0.00027612376825558873
2139.5070929530543,-0.0003079993633260302
2139.206101667993,-0.000330323560744836
2138.9051103829324,-0.00034290886923448973
2138.6041190978717,-0.0003455677989294248
2138.3031278128105,-0.0003381128599640155
2138.00213652775,-0.00032035656247267656
2137.7011452426887,-0.00029216184167518494
2137.400153957628,-0.000254219664987022
2137.099162672567,-0.00020789824980808056
2136.798171387506,-0.00015458569969782306
2136.4971801024453,-9.567011821595953e-05
2136.1961888173846,-3.253960892196164e-05
2135.8951975323234,3.3417197439109314e-05
2135.5942062472627,0.00010064963466945713
2135.293214962202,0.00016721700093387705
2134.992223677141,0.0002311210978996415
2134.69123239208,0.0002903637272337338
2134.390241107019,0.0003429466906035054
2134.089249821958,0.0003868717896759736
2133.7882585368975,0.0004202939629657403
2133.4872672518363,0.00044261881761955467
2133.1862759667756,0.00045386267053125587
2132.885284681715,0.0004540459732896706
2132.5842933966537,0.00044318917748355864
2132.283302111593,0.0004213127347017377
2131.982310826532,0.0003884580607080202
2131.681319541471,0.0003456766508354259
2131.3803282564104,0.0002954576831385139
2131.079336971349,0.00024040017523446693
2130.7783456862885,0.0001831031447407226
2130.477354401228,0.00012616560927446882
2130.1763631161666,7.218658645289558e-05
2129.875371831106,2.3562006774378773e-05
2129.5743805460447,-1.8223992190313858e-05
2129.273389260984,-5.194305216076532e-05
2128.9723979759233,-7.636682785433059e-05
2128.671406690862,-9.02669739883085e-05
2128.3704154058014,-9.241514527994194e-05
2128.0694241207407,-8.16809560869886e-05
2127.7684328356795,-5.867674160821282e-05
2127.467441550619,-2.5513841656470705e-05
2127.1664502655576,1.5647534590454144e-05
