wavenumber_cm1,absorbance_corrected
1848.0,0.011830623828691322
1848.3013013013012,0.010371060622940687
1848.6026026026027,0.009038213144205165
1848.903903903904,0.007826212913477903
1849.2052052052052,0.006729191451750327
1849.5065065065064,0.005741280280014305
1849.8078078078079,0.004856610919261761
1850.109109109109,0.004069314890485232
1850.4104104104103,0.0033735237146763075
1850.7117117117118,0.0027633689128274685
1851.013013013013,0.0022329820059301952
1851.3143143143143,0.0017764945149764122
1851.6156156156155,0.001388037960957822
1851.916916916917,0.0010617438648661826
1852.2182182182182,0.0007917437476923084
1852.5195195195195,0.000572169130428013
1852.820820820821,0.0003972084698261602
1853.1221221221222,0.00026160263741387135
1853.4234234234234,0.00016040298497271843
1853.7247247247246,8.866408355251432e-05
1854.026026026026,4.143273157364291e-05
1854.3273273273273,1.3668597342308964e-05
1854.6286286286286,9.43689570931383e-16
1854.92992992993,0.0
1855.2312312312313,0.0
1855.5325325325325,0.0
1855.8338338338338,4.830813688960767e-06
1856.1351351351352,9.456390966611217e-06
1856.4364364364365,1.1881104828748157e-05
1856.7377377377377,1.019631956872269e-05
1857.039039039039,5.644148605210564e-06
1857.3403403403404,0.0
1857.6416416416416,0.0
1857.9429429429429,0.0
1858.2442442442443,0.0
1858.5455455455456,0.0
1858.8468468468468,0.0
1859.148148148148,1.9327332494156746e-05
1859.4494494494495,5.054371260204693e-05
1859.7507507507507,9.554629812541515e-05
1860.052052052052,0.00015599588998532754
1860.3533533533534,0.00023348183366966868
1860.6546546546547,0.00032852900166618904
1860.955955955956,0.00043877834008504424
1861.2572572572572,0.000561382892151352
1861.5585585585586,0.0006934957005798048
1861.8598598598599,0.0008322698080744373
1862.161161161161,0.0009748582573420594
1862.4624624624626,0.0011186959056442292
1862.7637637637638,0.0012638268583977097
1863.065065065065,0.0014117080230405255
1863.3663663663663,0.0015638102182272684
1863.6676676676677,0.0017216042626132522
1863.968968968969,0.0018865609748514034
1864.2702702702702,0.0020601746521208275
1864.5715715715717,0.0022453379284448904
1864.872872872873,0.0024471049155316282
1865.1741741741741,0.0026707149656213236
1865.4754754754754,0.002921407430953482
1865.7767767767768,0.003204421663768331
1866.078078078078,0.0035249970163038213
1866.3793793793793,0.0038859939956323863
1866.6806806806808,0.004278776791129646
1866.981981981982,0.004691241318450112
1867.2832832832833,0.005111282774037884
1867.5845845845845,0.005526796354335783
1867.885885885886,0.00592567725578802
1868.1871871871872,0.006295780684341723
1868.4884884884884,0.006624193746904095
1868.78978978979,0.0068973113185787915
1869.0910910910911,0.007101503508884388
1869.3923923923924,0.007223140427342789
1869.6936936936936,0.007248592183474845
1869.994994994995,0.007164243117690983
1870.2962962962963,0.006963742689994945
1870.5975975975975,0.006659818766434122
1870.898898898899,0.006268293249296286
1871.2002002002002,0.005804988040868375
1871.5015015015015,0.005285725043438161
1871.8028028028027,0.004726326159293415
1872.1041041041042,0.004142621054005258
1872.4054054054054,0.0035505080248061094
1872.7067067067067,0.002965921162352836
1873.008008008008,0.002404794866979698
1873.3093093093094,0.0018830635390209016
1873.6106106106106,0.0014166615788098746
1873.9119119119118,0.0010213520149310318
1874.2132132132133,0.0007036279506585918
1874.5145145145145,0.0004561678294608962
1874.8158158158158,0.00027052417852918564
1875.117117117117,0.00013824952477514696
1875.4184184184185,5.089622233467317e-05
1875.7197197197197,2.980948821118545e-14
1876.021021021021,0.0
1876.3223223223224,0.0
1876.6236236236236,0.0
1876.9249249249249,0.0
1877.2262262262261,1.8403483893314476e-05
1877.5275275275276,3.3963824667526676e-05
1877.8288288288288,4.165641646136642e-05
1878.13013013013,4.075340063469657e-05
1878.4314314314315,3.427854696969046e-05
1878.7327327327328,2.5040563202127775e-05
1879.034034034034,1.5437868196688243e-05
1879.3353353353352,7.367233347377322e-06
1879.6366366366367,2.1223700200634354e-06
1879.937937937938,0.0
1880.2392392392392,0.0
1880.5405405405406,0.0
1880.8418418418419,0.0
1881.143143143143,0.0
1881.4444444444443,0.0
1881.7457457457458,0.0
1882.047047047047,0.0
1882.3483483483483,0.0
1882.6496496496497,4.107825191113079e-15
1882.950950950951,0.0
1883.2522522522522,0.0
1883.5535535535535,0.0
1883.854854854855,0.0
1884.1561561561562,2.3203661214665772e-14
1884.4574574574574,8.128822182484896e-06
1884.7587587587589,2.4228691594241347e-05
1885.06006006006,4.9989197865807355e-05
1885.3613613613613,8.658965394758855e-05
1885.6626626626626,0.0001346065242617822
1885.963963963964,0.00019307410365748678
1886.2652652652653,0.00026060500226898764
1886.5665665665665,0.0003358092937544299
1886.867867867868,0.00041729680814533987
1887.1691691691692,0.0005036773574480513
1887.4704704704704,0.0005934538663551758
1887.7717717717717,0.0006833027005918035
1888.0730730730731,0.0007683680330110576
1888.3743743743744,0.0008437465939685751
1888.6756756756756,0.00090453511381966
1888.9769769769769,0.0009458303229201714
1889.2782782782783,0.0009627355314082431
1889.5795795795796,0.000952472069874144
1889.8808808808808,0.0009174039874094153
1890.1821821821823,0.0008606607842515657
1890.4834834834835,0.0007853719606400467
1890.7847847847847,0.0006946670168126445
1891.0860860860862,0.0005916754530071455
1891.3873873873874,0.0004798272868836162
1891.6886886886887,0.00036497859877254735
1891.98998998999,0.0002541586003411145
1892.2912912912914,0.00015440413805517528
1892.5925925925926,7.275175385251798e-05
1892.8938938938938,1.6228429883080597e-05
1893.195195195195,0.0
1893.4964964964965,2.1038726316646716e-14
1893.7977977977978,3.6362325893435354e-05
1894.099099099099,9.48546175833509e-05
1894.4004004004005,0.00016924823885899887
1894.7017017017017,0.00025324323853198605
1895.003003003003,0.0003405339321815304
1895.3043043043042,0.0004252344811472297
1895.6056056056057,0.0005032530303824001
1895.906906906907,0.0005709764492848879
1896.2082082082081,0.00062479161181489
1896.5095095095096,0.0006610853919266635
1896.8108108108108,0.0006762446635762975
1897.112112112112,0.0006669412763931626
1897.4134134134133,0.0006344494958525626
1897.7147147147148,0.0005837679646081839
1898.016016016016,0.0005200022228730172
1898.3173173173172,0.0004482578108548907
1898.6186186186187,0.0003736402687303797
1898.91991991992,0.00030125049294676964
1899.2212212212212,0.00023496622456470329
1899.5225225225224,0.00017580836126007693
1899.823823823824,0.00012439005728281938
1900.1251251251251,8.131989855186816e-05
1900.4264264264264,4.717985707980432e-05
1900.7277277277278,2.2441872008949204e-05
1901.029029029029,7.1653814202043975e-06
1901.3303303303303,2.220446049250313e-16
1901.6316316316315,0.0
1901.932932932933,0.0
1902.2342342342342,2.6134028602298187e-06
1902.5355355355355,5.244139187787766e-06
1902.836836836837,6.088331580667017e-06
1903.1381381381382,4.688447710288202e-06
1903.4394394394394,2.6254649195811552e-06
1903.7407407407406,9.559507676004664e-07
1904.042042042042,0.0
1904.3433433433433,0.0
1904.6446446446446,0.0
1904.945945945946,0.0
1905.2472472472473,0.0
1905.5485485485485,0.0
1905.8498498498498,0.0
1906.1511511511512,0.0
1906.4524524524525,0.0
1906.7537537537537,0.0
1907.0550550550552,0.0
1907.3563563563564,0.0
1907.6576576576576,0.0
1907.9589589589589,2.677346508217493e-06
1908.2602602602603,4.610094702262035e-06
1908.5615615615616,5.038207767427139e-06
1908.8628628628628,3.5973883809048424e-06
1909.164164164164,1.7104073026241728e-06
1909.4654654654655,4.1424052293903557e-07
1909.7667667667668,0.0
1910.068068068068,0.0
1910.3693693693695,0.0
1910.6706706706707,7.216449660063518e-16
1910.971971971972,7.457794091725312e-07
1911.2732732732732,2.9447498398060823e-06
1911.5745745745746,6.548574332632118e-06
1911.8758758758759,1.0775151753850132e-05
1912.177177177177,1.4145915961660815e-05
1912.4784784784786,1.4584730282263259e-05
1912.7797797797798,1.1479419508353406e-05
1913.081081081081,6.287721416475822e-06
1913.3823823823823,1.3522516439934407e-13
1913.6836836836837,0.0
1913.984984984985,0.0
1914.2862862862862,0.0
1914.5875875875877,0.0
1914.888888888889,0.0
1915.1901901901902,0.0
1915.4914914914914,3.38186988720901e-05
1915.7927927927929,9.025297586140457e-05
1916.094094094094,0.00017456225263018377
1916.3953953953953,0.0002913218158991926
1916.6966966966968,0.0004363979763549186
1916.997997997998,0.0005991033835419657
1917.2992992992993,0.0007685903785459858
1917.6006006006005,0.0009340113024516317
1917.901901901902,0.0010845184963430565
1918.2032032032032,0.0012092808954870526
1918.5045045045044,0.0013005322368459526
1918.805805805806,0.0013571340524542452
1919.1071071071071,0.0013788129629719315
1919.4084084084084,0.001365295589057236
1919.7097097097096,0.0013163085513684392
1920.011011011011,0.001231578470563932
1920.3123123123123,0.0011118361733396531
1920.6136136136136,0.0009649115480608872
1920.914914914915,0.0008016942944270022
1921.2162162162163,0.0006330861152543665
1921.5175175175175,0.0004699887133570724
1921.8188188188187,0.0003233037915492676
1922.1201201201202,0.0002037506875885997
1922.4214214214214,0.00011560986881142821
1922.7227227227227,5.5153820275155585e-05
1923.0240240240241,1.811868713230691e-05
1923.3253253253254,9.992007221626409e-15
1923.6266266266266,0.0
1923.9279279279278,1.481639853029293e-07
1924.2292292292293,9.65600441332759e-06
1924.5305305305305,2.2449785963440938e-05
1924.8318318318318,3.668979044224585e-05
1925.133133133133,5.0007872828383704e-05
1925.4344344344345,5.964814331999024e-05
1925.7357357357357,6.257789050695406e-05
1926.037037037037,5.5861373131349534e-05
1926.3383383383384,4.060671568212326e-05
1926.6396396396397,2.076406279927223e-05
1926.940940940941,2.5207058662601867e-12
1927.2422422422424,0.0
1927.5435435435436,0.0
1927.8448448448448,0.0
1928.146146146146,0.0
1928.4474474474475,0.0
1928.7487487487488,0.0
1929.05005005005,0.0
1929.3513513513512,0.0
1929.6526526526527,0.0
1929.953953953954,1.3042026492104952e-07
1930.2552552552552,0.0
1930.5565565565566,0.0
1930.8578578578579,4.809741134204071e-06
1931.1591591591591,1.6609804589062804e-05
1931.4604604604604,3.7447974085280666e-05
1931.7617617617618,6.888377373409638e-05
1932.063063063063,0.0001154944409609282
1932.3643643643643,0.0001857734262681876
1932.6656656656658,0.00028841897918807646
1932.966966966967,0.00043212607825954263
1933.2682682682682,0.0006255896080702428
1933.5695695695695,0.0008775043729252197
1933.870870870871,0.0011941457151262158
1934.1721721721722,0.0015730250746981422
1934.4734734734734,0.0020096701925255145
1934.7747747747749,0.00249960880949357
1935.076076076076,0.0030383686664845477
1935.3773773773773,0.0036214775043835745
1935.6786786786786,0.004243747118522934
1935.97997997998,0.004890661878471092
1936.2812812812813,0.0055411743393169455
1936.5825825825825,0.006174102575927709
1936.883883883884,0.006768264663171153
1937.1851851851852,0.007302478675911661
1937.4864864864865,0.0077556019584607006
1937.7877877877877,0.008111828529547616
1938.0890890890892,0.008366047634039198
1938.3903903903904,0.008514424763886863
1938.6916916916916,0.00855312541104436
1938.992992992993,0.008478315067465436
1939.2942942942943,0.00828615922510173
1939.5955955955956,0.007975244775197954
1939.8968968968968,0.007559856861566072
1940.1981981981983,0.00706054024623598
1940.4994994994995,0.0064978559316616336
1940.8008008008007,0.005892364920298099
1941.102102102102,0.005264628214599665
1941.4034034034034,0.00463503333167592
1941.7047047047047,0.004018696104599373
1942.006006006006,0.003424631908864051
1942.3073073073074,0.0028615157713222095
1942.6086086086086,0.002338022718825883
1942.9099099099099,0.0018628277782272162
1943.2112112112113,0.0014446057413776137
1943.5125125125126,0.0010894059763627562
1943.8138138138138,0.0007941493358658569
1944.115115115115,0.0005537739592212931
1944.4164164164165,0.0003632179857633311
1944.7177177177177,0.00021741955481574538
1945.019019019019,0.0001113167985124508
1945.3203203203202,4.0140480236094955e-05
1945.6216216216217,2.7148182240033236e-06
1945.922922922923,0.0
1946.2242242242241,3.2031268896948184e-05
1946.5255255255256,9.978079310557497e-05
1946.8268268268268,0.00020361508006505602
1947.128128128128,0.00034391416351986503
1947.4294294294293,0.0005244756671557993
1947.7307307307308,0.0007556960718477779
1948.032032032032,0.0010487242073140557
1948.3333333333333,0.001414708903274664
1948.6346346346347,0.0018647989894496342
1948.935935935936,0.0024101432955570545
1949.2372372372372,0.0030632113299468022
1949.5385385385384,0.003844676078486209
1949.83983983984,0.004778355685476576
1950.1411411411411,0.005888074729133719
1950.4424424424424,0.00719765778767667
1950.7437437437438,0.008730929439325463
1951.045045045045,0.010511817166072024
1951.3463463463463,0.012567159689019891
1951.6476476476475,0.014927046006963096
1951.948948948949,0.017621736088254625
1952.2502502502502,0.02068148990124047
1952.5515515515515,0.024136567414273336
1952.852852852853,0.028017226962750386
1953.1541541541542,0.03234495310762092
1953.4554554554554,0.03711194359159414
1953.7567567567567,0.042304292729247406
1954.0580580580581,0.04790809483516334
1954.3593593593594,0.05390944422391064
1954.6606606606606,0.06029443521007155
1954.961961961962,0.06704176395063222
1955.2632632632633,0.07404305701224279
1955.5645645645645,0.08113325667202004
1955.8658658658658,0.08814633727275878
1956.1671671671672,0.09491627315725837
1956.4684684684685,0.10127703866830262
1956.7697697697697,0.1070627450977909
1957.071071071071,0.1121217174545151
1957.3723723723724,0.11632870104799176
1957.6736736736736,0.11956131763681765
1957.9749749749749,0.12169718897960041
1958.2762762762763,0.12261393683494398
1958.5775775775776,0.12218918296144998
1958.8788788788788,0.12033428808202368
1959.1801801801803,0.11716146353569612
1959.4814814814815,0.11285694305585003
1959.7827827827828,0.10760707667501063
1960.084084084084,0.10159821442570582
1960.3853853853855,0.09501670634045778
1960.6866866866867,0.08804804991737375
1960.987987987988,0.08085523886651874
1961.2892892892892,0.07357702629912172
1961.5905905905906,0.06635096482783853
1961.8918918918919,0.05931460706534036
1962.193193193193,0.05260550562428301
1962.4944944944946,0.0463612018097293
1962.7957957957958,0.04068503795287404
1963.097097097097,0.03557074434738383
1963.3983983983983,0.030990135827530907
1963.6996996996997,0.02691502722758471
1964.001001001001,0.023317233381823232
1964.3023023023022,0.02016856912451509
1964.6036036036037,0.017439986150277142
1964.904904904905,0.015092769079338986
1965.2062062062062,0.013082135631148295
1965.5075075075074,0.011363209777322247
1965.8088088088089,0.00989111548947641
1966.11011011011,0.008620976739229513
1966.4114114114113,0.007508033347845833
1966.7127127127128,0.006518153721141506
1967.014014014014,0.0056362383353892875
1967.3153153153153,0.004849165191585181
1967.6166166166165,0.004143812290725579
1967.917917917918,0.0035070576338062653
1968.2192192192192,0.002925779221824132
1968.5205205205204,0.002388808378425533
1968.821821821822,0.0018961236890815414
1969.1231231231232,0.001451651964723799
1969.4244244244244,0.001059324629488101
1969.7257257257256,0.0007230731075110186
1970.027027027027,0.0004468288229289019
1970.3283283283283,0.00023439330340796483
1970.6296296296296,8.636246277882176e-05
1970.930930930931,0.0
1971.2322322322323,0.0
1971.5335335335335,0.0
1971.8348348348347,8.070817794575413e-05
1972.1361361361362,0.00021220500153318334
1972.4374374374374,0.00039109291514510813
1972.7387387387387,0.0006107562069623262
1973.04004004004,0.0008639622097466049
1973.3413413413414,0.0011434782562589896
1973.6426426426426,0.0014420716792595822
1973.9439439439439,0.0017525098115091509
1974.2452452452453,0.002067931430297265
1974.5465465465466,0.0023854372726344053
1974.8478478478478,0.0027045246646769106
1975.1491491491493,0.003024724284118374
1975.4504504504505,0.003345566808651279
1975.7517517517517,0.003666582915968941
1976.053053053053,0.003987283018060062
1976.3543543543544,0.0043055231691945806
1976.6556556556557,0.004616305130915377
1976.956956956957,0.004914347798248342
1977.2582582582581,0.0051943700662189785
1977.5595595595596,0.005451090829852845
1977.8608608608608,0.005679228984174889
1978.162162162162,0.005873770576691362
1978.4634634634635,0.006031163516502236
1978.7647647647648,0.006148353202515333
1979.066066066066,0.006222285448804266
1979.3673673673675,0.0062499060694418684
1979.6686686686687,0.006228160878501476
1979.96996996997,0.006154176249100307
1980.2712712712712,0.006029252217416292
1980.5725725725727,0.0058588740738718115
1980.873873873874,0.005648709986176281
1981.1751751751751,0.005404428122038452
1981.4764764764764,0.0051316966491676275
1981.7777777777778,0.004836183544267791
1982.079079079079,0.004523314604004569
1982.3803803803803,0.004197799547744574
1982.6816816816818,0.0038642163803399576
1982.982982982983,0.003527143106644648
1983.2842842842842,0.003191157731510297
1983.5855855855857,0.0028608382597890003
1983.886886886887,0.0025405709152578337
1984.1881881881882,0.002232792371298198
1984.4894894894894,0.001938802822907315
1984.7907907907909,0.0016598882967455153
1985.0920920920921,0.0013973348194747381
1985.3933933933934,0.001152428417755036
1985.6946946946946,0.0009264576166831962
1985.995995995996,0.0007208934970429071
1986.2972972972973,0.000537510666118346
1986.5985985985985,0.0003781124019144322
1986.8998998999,0.0002445019824197092
1987.2012012012012,0.00013848268145894016
1987.5025025025025,6.185734748309635e-05
1987.8038038038037,1.600845076360491e-05
1988.1051051051052,0.0
1988.4064064064064,1.1606616335091413e-05
1988.7077077077076,4.8623578093931474e-05
1989.0090090090089,0.00010820306085107534
1989.3103103103103,0.00018720984015657693
1989.6116116116116,0.0002823677523252077
1989.9129129129128,0.00038833653458753004
1990.2142142142143,0.0004977817100418891
1990.5155155155155,0.0006032871612376423
1990.8168168168168,0.0006974367706561457
1991.1181181181182,0.0007728144207770349
1991.4194194194195,0.00082200687057149
1991.7207207207207,0.0008401871036238795
1992.022022022022,0.0008298752180819768
1992.3233233233234,0.0007948871712589178
1992.6246246246246,0.0007390389204698367
1992.9259259259259,0.0006661464230277026
1993.227227227227,0.0005800256362460954
1993.5285285285286,0.0004845814281775329
1993.8298298298298,0.0003845806259372697
1994.131131131131,0.00028527421055840607
1994.4324324324325,0.00019191853556244087
1994.7337337337337,0.00010976985079125257
1995.035035035035,4.40817836661056e-05
1995.3363363363364,0.0
1995.6376376376377,0.0
1995.938938938939,0.0
1996.2402402402402,0.0
1996.5415415415416,0.0
1996.8428428428429,0.0
1997.144144144144,6.0862981321463394e-12
1997.4454454454453,2.574187127568628e-06
1997.7467467467468,2.44092261936224e-06
1998.048048048048,1.390918681010156e-06
1998.3493493493493,4.764197683582161e-07
1998.6506506506507,2.6978419498391304e-14
1998.951951951952,0.0
1999.2532532532532,0.0
1999.5545545545547,0.0
1999.855855855856,2.220446049250313e-15
2000.1571571571571,1.1444023110096513e-05
2000.4584584584584,3.552489756758481e-05
2000.7597597597598,7.577216302634415e-05
2001.061061061061,0.00013531411941214433
2001.3623623623623,0.00021542073559427388
2001.6636636636636,0.00031262765689177296
2001.964964964965,0.0004226719596116535
2002.2662662662663,0.0005412906798639705
2002.5675675675675,0.0006642208528663818
2002.868868868869,0.0007871995138221677
2003.1701701701702,0.0009060080180150476
2003.4714714714714,0.001016837744679422
2003.7727727727727,0.0011161019432662234
2004.0740740740741,0.001200216043218627
2004.3753753753754,0.0012655954739814734
