wavenumber_cm1,absorbance_corrected
1848.0,0.0
1848.3013013013012,9.879708162685574e-12
1848.6026026026027,0.0009962520015900367
1848.903903903904,0.0017956965533705849
1849.2052052052052,0.002414451195334011
1849.5065065065064,0.002868632768220636
1849.8078078078079,0.0031743580678907923
1850.109109109109,0.003347743884165366
1850.4104104104103,0.003404907005301938
1850.7117117117118,0.003361964218831004
1851.013013013013,0.0032350323117178448
1851.3143143143143,0.003040228070246842
1851.6156156156155,0.0027936682795103307
1851.916916916917,0.0025114697217851756
1852.2182182182182,0.0022097491709959227
1852.5195195195195,0.0019046233720564354
1852.820820820821,0.0016113618316489497
1853.1221221221222,0.0013370144371043224
1853.4234234234234,0.001084009972147859
1853.7247247247246,0.0008547206756832626
1854.026026026026,0.0006515032018648004
1854.3273273273273,0.00047667230476555744
1854.6286286286286,0.00033241969779385094
1854.92992992993,0.00021907192994280456
1855.2312312312313,0.0001339564356455658
1855.5325325325325,7.371562153540845e-05
1855.8338338338338,3.44426959782429e-05
1856.1351351351352,1.1605790472879463e-05
1856.4364364364365,0.0
1856.7377377377377,0.0
1857.039039039039,0.0
1857.3403403403404,0.0
1857.6416416416416,0.0
1857.9429429429429,0.0
1858.2442442442443,0.0
1858.5455455455456,0.0
1858.8468468468468,1.3928383717054516e-05
1859.148148148148,4.179259242304001e-05
1859.4494494494495,8.924997702719484e-05
1859.7507507507507,0.00016131152836618146
1860.052052052052,0.0002623818778751952
1860.3533533533534,0.0003963478609138593
1860.6546546546547,0.0005650053861186999
1860.955955955956,0.0007652552508812804
1861.2572572572572,0.000993075545953237
1861.5585585585586,0.0012443831756139279
1861.8598598598599,0.00151507189372857
1862.161161161161,0.0018010277179509315
1862.4624624624626,0.002097771192821285
1862.7637637637638,0.002397460157753273
1863.065065065065,0.0026904318647772985
1863.3663663663663,0.0029670055932364825
1863.6676676676677,0.0032175006093093095
1863.968968968969,0.0034322361752885944
1864.2702702702702,0.0036015630511967434
1864.5715715715717,0.00371770801886373
1864.872872872873,0.003775797719362206
1865.1741741741741,0.003771207314119951
1865.4754754754754,0.0036993119644546657
1865.7767767767768,0.003555486831572696
1866.078078078078,0.003335107076526178
1866.3793793793793,0.003036863587590921
1866.6806806806808,0.002675471269898644
1866.981981981982,0.002270479241382073
1867.2832832832833,0.0018414376082718231
1867.5845845845845,0.0014078963920723386
1867.885885885886,0.0009894050511654595
1868.1871871871872,0.0006053222424377558
1868.4884884884884,0.0002713912891068593
1868.78978978979,9.106049247975534e-13
1869.0910910910911,0.0
1869.3923923923924,0.0
1869.6936936936936,0.0
1869.994994994995,0.0
1870.2962962962963,0.0
1870.5975975975975,0.0003197170925203219
1870.898898898899,0.0007191667022433679
1871.2002002002002,0.0011769221319609668
1871.5015015015015,0.0016714818209696003
1871.8028028028027,0.0021813336975033404
1872.1041041041042,0.002685460523269567
1872.4054054054054,0.0031672300865399627
1872.7067067067067,0.00361229714763156
1873.008008008008,0.0040063362517824275
1873.3093093093094,0.004335021944004702
1873.6106106106106,0.00458402876926689
1873.9119119119118,0.004739206317660005
1874.2132132132133,0.004795872806785395
1874.5145145145145,0.004763457233299684
1874.8158158158158,0.004652538644317472
1875.117117117117,0.004473696086951584
1875.4184184184185,0.004237508608312679
1875.7197197197197,0.003954555255504977
1876.021021021021,0.00363518512080091
1876.3223223223224,0.00328868102203117
1876.6236236236236,0.002924016945997865
1876.9249249249249,0.002550166846735591
1877.2262262262261,0.002176104673546786
1877.5275275275276,0.001810804351091544
1877.8288288288288,0.0014631316503633252
1878.13013013013,0.001139995922830428
1878.4314314314315,0.000846603000822066
1878.7327327327328,0.0005880897305713395
1879.034034034034,0.0003695491870193135
1879.3353353353352,0.00019594758050750505
1879.6366366366367,7.196385241664549e-05
1879.937937937938,1.4972467710094861e-12
1880.2392392392392,0.0
1880.5405405405406,2.822186928597148e-13
1880.8418418418419,6.512748290760095e-05
1881.143143143143,0.00016985725312029798
1881.4444444444443,0.00031074674095643573
1881.7457457457458,0.00048358800983550054
1882.047047047047,0.0006816539181109804
1882.3483483483483,0.0008969347529039773
1882.6496496496497,0.001121325524062966
1882.950950950951,0.00134668598709059
1883.2522522522522,0.0015648625549764539
1883.5535535535535,0.0017677361767730604
1883.854854854855,0.0019491345930467974
1884.1561561561562,0.0021056849578788284
1884.4574574574574,0.002234230927948111
1884.7587587587589,0.0023316159850715334
1885.06006006006,0.0023946835119130205
1885.3613613613613,0.0024202768266256003
1885.6626626626626,0.0024059764976998577
1885.963963963964,0.002352643592865744
1886.2652652652653,0.0022620512057223707
1886.5665665665665,0.0021359724076880915
1886.867867867868,0.001976180182393983
1887.1691691691692,0.0017844473602778854
1887.4704704704704,0.0015628383144496993
1887.7717717717717,0.0013184041139756575
1888.0730730730731,0.0010623775585027473
1888.3743743743744,0.000806115351497827
1888.6756756756756,0.0005609569103712797
1888.9769769769769,0.0003381896835284448
1889.2782782782783,0.0001489491910172669
1889.5795795795796,5.663140446032777e-07
1889.8808808808808,0.0
1890.1821821821823,0.0
1890.4834834834835,0.0
1890.7847847847847,0.0
1891.0860860860862,0.0
1891.3873873873874,0.0
1891.6886886886887,0.0
1891.98998998999,0.0
1892.2912912912914,8.896163957189396e-05
1892.5925925925926,0.00017202022932821803
1892.8938938938938,0.00023957193224860562
1893.195195195195,0.00028165602056945405
1893.4964964964965,0.0002947141962575395
1893.7977977977978,0.0002842724102452565
1894.099099099099,0.00025618827667095445
1894.4004004004005,0.00021594274413627712
1894.7017017017017,0.0001686063864311249
1895.003003003003,0.00011878893115335742
1895.3043043043042,7.043686452234965e-05
1895.6056056056057,2.630649076124092e-05
1895.906906906907,0.0
1896.2082082082081,0.0
1896.5095095095096,0.0
1896.8108108108108,0.0
1897.112112112112,0.0
1897.4134134134133,0.0
1897.7147147147148,0.0
1898.016016016016,0.0
1898.3173173173172,2.3257293783884858e-05
1898.6186186186187,4.3919606086684215e-05
1898.91991991992,5.604118024432614e-05
1899.2212212212212,5.7499957141493585e-05
1899.5225225225224,5.120329991620265e-05
1899.823823823824,4.022230413486261e-05
1900.1251251251251,2.6974817728619982e-05
1900.4264264264264,1.32116483551048e-05
1900.7277277277278,6.891709425360659e-13
1901.029029029029,0.0
1901.3303303303303,0.0
1901.6316316316315,0.0
1901.932932932933,0.0
1902.2342342342342,3.9224591108222295e-05
1902.5355355355355,0.00010788856328797225
1902.836836836837,0.00021233426705852265
1903.1381381381382,0.0003563516034766345
1903.4394394394394,0.0005404229356028023
1903.7407407407406,0.0007645371375273879
1904.042042042042,0.0010285309704410883
1904.3433433433433,0.0013321795952912496
1904.6446446446446,0.0016752382496555418
1904.945945945946,0.0020571800621781433
1905.2472472472473,0.0024763426511238418
1905.5485485485485,0.0029307729124000703
1905.8498498498498,0.003418517707855173
1906.1511511511512,0.003937623894776421
1906.4524524524525,0.004486138329923561
1906.7537537537537,0.0050619247391398
1907.0550550550552,0.005660048381261162
