wavenumber_cm1,absorbance_corrected
1848.0,0.0
1848.3013013013012,0.0
1848.6026026026027,1.2821910200244702e-11
1848.903903903904,0.0005056519772515533
1849.2052052052052,0.0008868953841568716
1849.5065065065064,0.001156533496704415
1849.8078078078079,0.00132723811497798
1850.109109109109,0.0014116163291200134
1850.4104104104103,0.0014222346656833085
1850.7117117117118,0.0013716275558353086
1851.013013013013,0.0012722982715206443
1851.3143143143143,0.001136714215791812
1851.6156156156155,0.000977295599931538
1851.916916916917,0.0008063943743560897
1852.2182182182182,0.000636258302516346
1852.5195195195195,0.00047897437983879243
1852.820820820821,0.0003455599326343539
1853.1221221221222,0.00023865058434957565
1853.4234234234234,0.00015592602798103483
1853.7247247247246,9.449608949774202e-05
1854.026026026026,5.0883355838804434e-05
1854.3273273273273,2.0973064000784358e-05
1854.6286286286286,0.0
1854.92992992993,0.0
1855.2312312312313,0.0
1855.5325325325325,0.0
1855.8338338338338,0.0
1856.1351351351352,0.0
1856.4364364364365,0.0
1856.7377377377377,0.0
1857.039039039039,0.0
1857.3403403403404,4.420048706699209e-05
1857.6416416416416,0.00011089681535730866
1857.9429429429429,0.0002043065237173347
1858.2442442442443,0.00032802326145880967
1858.5455455455456,0.0004850140913809642
1858.8468468468468,0.0006761839524255242
1859.148148148148,0.0009005971260512835
1859.4494494494495,0.0011570406102681674
1859.7507507507507,0.0014441744679123403
1860.052052052052,0.0017605941559106775
1860.3533533533534,0.002104864297957698
1860.6546546546547,0.0024745153245006035
1860.955955955956,0.0028642806308140645
1861.2572572572572,0.0032684195248589565
1861.5585585585586,0.003681190800887413
1861.8598598598599,0.004096853091743291
1862.161161161161,0.004509664980807404
1862.4624624624626,0.0049135663328434
1862.7637637637638,0.005299546213861639
1863.065065065065,0.005656995953112198
1863.3663663663663,0.0059752911471942505
1863.6676676676677,0.00624380739253555
1863.968968968969,0.006451920285493573
1864.2702702702702,0.006589039354071957
1864.5715715715717,0.006646595033340363
1864.872872872873,0.006619141573326881
1865.1741741741741,0.0065015009377275
1865.4754754754754,0.006288495090226887
1865.7767767767768,0.005974945994494052
1866.078078078078,0.005555675614170363
1866.3793793793793,0.00502994979179161
1866.6806806806808,0.0044185104392558405
1866.981981981982,0.003748578488769194
1867.2832832832833,0.0030473762101047575
1867.5845845845845,0.0023421258322456895
1867.885885885886,0.0016600492800422084
1868.1871871871872,0.0010281272897351146
1868.4884884884884,0.0004687360962928322
1868.78978978979,2.54382352404825e-08
1869.0910910910911,0.0
1869.3923923923924,0.0
1869.6936936936936,0.0
1869.994994994995,0.0
1870.2962962962963,0.0
1870.5975975975975,3.1030733538273125e-14
1870.898898898899,0.0004960318484089066
1871.2002002002002,0.001077084736741285
1871.5015015015015,0.0017132916081013527
1871.8028028028027,0.002374705351098294
1872.1041041041042,0.0030320348395829755
1872.4054054054054,0.003661907540167264
1872.7067067067067,0.004244038408984352
1873.008008008008,0.004758169065079698
1873.3093093093094,0.005184041117665128
1873.6106106106106,0.005501396173695994
1873.9119119119118,0.005690238938932224
1874.2132132132133,0.0057448058250434975
1874.5145145145145,0.005680542279509093
1874.8158158158158,0.0055146223191215316
1875.117117117117,0.005264219960513239
1875.4184184184185,0.004946509220060624
1875.7197197197197,0.004578664113612518
1876.021021021021,0.004177041431895956
1876.3223223223224,0.0037542085878188858
1876.6236236236236,0.0033216354455321007
1876.9249249249249,0.0028907917163504826
1877.2262262262261,0.0024731469743781154
1877.5275275275276,0.002080170322444286
1877.8288288288288,0.0017229473726277922
1878.13013013013,0.0014056441240599682
1878.4314314314315,0.0011264009466661062
1878.7327327327328,0.0008831255934520499
1879.034034034034,0.0006736563864164213
1879.3353353353352,0.0004957002986490933
1879.6366366366367,0.00034674686200042437
1879.937937937938,0.00022444790099424017
1880.2392392392392,0.00012725041382893876
1880.5405405405406,5.326555889995088e-05
1880.8418418418419,1.3677947663381929e-13
1881.143143143143,0.0
1881.4444444444443,0.0
1881.7457457457458,0.0
1882.047047047047,0.0
1882.3483483483483,0.0
1882.6496496496497,0.0
1882.950950950951,1.0797560340614076e-05
1883.2522522522522,6.622017088164789e-05
1883.5535535535535,0.0001390711024875091
1883.854854854855,0.0002279394357884157
1884.1561561561562,0.00032844241098411997
1884.4574574574574,0.00043546738591310197
1884.7587587587589,0.0005434398230536042
1885.06006006006,0.0006464075834572425
1885.3613613613613,0.00073811626866499
1885.6626626626626,0.0008125447420125886
1885.963963963964,0.000865585754671383
1886.2652652652653,0.0008935566657243821
1886.5665665665665,0.0008926337672623408
1886.867867867868,0.0008588621655741813
1887.1691691691692,0.0007881557441971609
1887.4704704704704,0.0006768120170467795
1887.7717717717717,0.0005299518336807085
1888.0730730730731,0.00036001899244214597
1888.3743743743744,0.00017938587934235306
1888.6756756756756,1.088573675644966e-13
1888.9769769769769,0.0
1889.2782782782783,0.0
1889.5795795795796,0.0
1889.8808808808808,0.0
1890.1821821821823,0.0
1890.4834834834835,0.0
1890.7847847847847,0.0
1891.0860860860862,0.0
1891.3873873873874,0.0
1891.6886886886887,0.0
1891.98998998999,6.0285110237146e-14
1892.2912912912914,0.00018328940915252057
1892.5925925925926,0.0003604193586410065
1892.8938938938938,0.0005165987852946974
1893.195195195195,0.0006367923520582686
1893.4964964964965,0.0007137390533026866
1893.7977977977978,0.00075114325646497
1894.099099099099,0.0007533318911566722
1894.4004004004005,0.0007244477888567746
1894.7017017017017,0.0006684506479002761
1895.003003003003,0.0005891039408026932
1895.3043043043042,0.0004908459531277609
1895.6056056056057,0.00038168398585497476
1895.906906906907,0.0002703196888907411
1896.2082082082081,0.00016504737861655627
1896.5095095095096,7.366698927624427e-05
1896.8108108108108,3.3980885708051467e-06
1897.112112112112,0.0
1897.4134134134133,0.0
1897.7147147147148,0.0
1898.016016016016,0.0
1898.3173173173172,0.0
1898.6186186186187,0.0
1898.91991991992,6.27831120425526e-14
1899.2212212212212,6.323530847673897e-06
1899.5225225225224,8.295495445287404e-06
1899.823823823824,7.679636903401565e-06
1900.1251251251251,5.536531370642361e-06
1900.4264264264264,2.22446285608191e-06
1900.7277277277278,0.0
1901.029029029029,0.0
1901.3303303303303,0.0
1901.6316316316315,0.0
1901.932932932933,3.5636912707581736e-05
1902.2342342342342,0.00010563065302943153
1902.5355355355355,0.00021955554039160274
1902.836836836837,0.00038630689723706535
1903.1381381381382,0.0006121457092456706
1903.4394394394394,0.0009001239775744407
1903.7407407407406,0.0012528441105311705
1904.042042042042,0.0016727813695281424
1904.3433433433433,0.0021623612185531216
1904.6446446446446,0.0027239937024979843
1904.945945945946,0.0033583748933299074
1905.2472472472473,0.004059192581554127
1905.5485485485485,0.004818339805194194
1905.8498498498498,0.0056277095846058445
1906.1511511511512,0.006479194938240951
1906.4524524524525,0.007364688884365478
1906.7537537537537,0.008275935815003965
1907.0550550550552,0.009202408928883576
1907.3563563563564,0.010131808541485099
1907.6576576576576,0.011051787924821366
1907.9589589589589,0.011950000350905265
1908.2602602602603,0.012814099091748798
1908.5615615615616,0.013631743870158086
1908.8628628628628,0.014392007470926282
1909.164164164164,0.015087138046789905
1909.4654654654655,0.015709816929406595
1909.7667667667668,0.01625272545043588
1910.068068068068,0.016708544941535175
1910.3693693693695,0.017069956734362346
1910.6706706706707,0.017330671140454168
1910.971971971972,0.017491998594566183
1911.2732732732732,0.017558654098278503
1911.5745745745746,0.01753536867324912
1911.8758758758759,0.017426873341139903
1912.177177177177,0.017237899123609624
1912.4784784784786,0.016973141180830653
1912.7797797797798,0.01663592442997791
1913.081081081081,0.01622780748273228
1913.3823823823823,0.015750232272564446
1913.6836836836837,0.015204640732943697
1913.984984984985,0.014592474797344268
1914.2862862862862,0.013915176399339424
1914.5875875875877,0.013174767047067826
1914.888888888889,0.012375547395615416
1915.1901901901902,0.011522378263709221
1915.4914914914914,0.01062012047007771
1915.7927927927929,0.009673634833447908
1916.094094094094,0.008687782172552172
1916.3953953953953,0.007668122773575814
1916.6966966966968,0.006630341797041361
1916.997997997998,0.005597747634980499
1917.2992992992993,0.004593835152268577
1917.6006006006005,0.003642099213578609
1917.901901901902,0.0027660346799608937
1918.2032032032032,0.0019890931504167875
1918.5045045045044,0.0013267456409947753
1918.805805805806,0.0007771999307066846
1919.1071071071071,0.00033637071878794833
1919.4084084084084,0.0
1919.7097097097096,0.0
1920.011011011011,0.0
1920.3123123123123,0.0
1920.6136136136136,0.0
1920.914914914915,0.0
1921.2162162162163,0.0
1921.5175175175175,0.0
1921.8188188188187,0.0
1922.1201201201202,8.765548221750796e-05
1922.4214214214214,0.00014444303170962902
1922.7227227227227,0.00017527244170428835
1923.0240240240241,0.0001852576666633854
1923.3253253253254,0.00017894132393553308
1923.6266266266266,0.00016030287693591383
1923.9279279279278,0.00013275346261171217
1924.2292292292293,9.943479231067087e-05
1924.5305305305305,6.406814514331449e-05
1924.8318318318318,3.0021221521348007e-05
1925.133133133133,3.3306690738754696e-16
1925.4344344344345,0.0
1925.7357357357357,0.0
1926.037037037037,0.0
1926.3383383383384,0.0
1926.6396396396397,0.0
