wavenumber,absorbance
2149.4398053600635,0.00022999095043282254
2149.1388140750028,0.00023915530171737912
2148.8378227899416,0.0002571758201203733
2148.536831504881,0.0002824308318604869
2148.23584021982,0.00031329866315647954
2147.934848934759,0.00034815764022714434
2147.6338576496983,0.00038538608929111263
2147.332866364637,0.0004233623365672298
2147.0318750795764,0.00046046470827411774
2146.7308837945156,0.0004950715306305722
2146.4298925094545,0.0005255611298553734
2146.1289012243938,0.0005503118321671661
2145.827909939333,0.0005677019637847383
2145.526918654272,0.0005761125383896233
2145.225927369211,0.0005745543174440367
2144.92493608415,0.0005634737910315691
2144.6239447990893,0.0005435165579790513
2144.3229535140285,0.00051532821711327
2144.0219622289674,0.0004795543672609621
2143.7209709439067,0.0004368406072490329
2143.419979658846,0.0003878503359704909
2143.1189883737848,0.0003333834914635626
2142.817997088724,0.0002743032158063578
2142.517005803663,0.0002114729948309173
2142.216014518602,0.00014575631436964848
2141.9150232335414,7.801666025467547e-05
2141.6140319484803,9.131357945410343e-06
2141.3130406634195,-5.943192395630637e-05
2141.012049378359,-0.00012540691499522143
2140.7110580932977,-0.00018647065760264464
2140.410066808237,-0.00024030019420961084
2140.1090755231758,-0.0002845725672474974
2139.808084238115,-0.00031696481914739
2139.5070929530543,-0.0003355384200885194
2139.206101667993,-0.0003399838945274435
2138.9051103829324,-0.000330423206654436
2138.6041190978717,-0.0003069783235578393
2138.3031278128105,-0.0002697712123259124
2138.00213652775,-0.00021892384004709327
2137.7011452426887,-0.0001546764269870042
2137.400153957628,-7.921103321825875e-05
2137.099162672567,3.702044659230313e-06
2136.798171387506,9.024587449620698e-05
2136.4971801024453,0.00017660352414301719
2136.1961888173846,0.0002589580614504024
2135.8951975323234,0.00033349519602928927
2135.5942062472627,0.0003972126073137857
2135.293214962202,0.00044906246780242507
2134.992223677141,0.0004882850685519355
2134.69123239208,0.0005141207006188765
2134.390241107019,0.000525809655060003
2134.089249821958,0.0005225922229319573
2133.7882585368975,0.0005039709464504313
2133.4872672518363,0.00047159017304645073
2133.1862759667756,0.00042814010777322776
2132.885284681715,0.00037631803646512676
2132.5842933966537,0.0003188212449564611
2132.283302111593,0.0002583470190818118
2131.982310826532,0.00019757420494370524
2131.681319541471,0.00013829319984278693
2131.3803282564104,8.102983981986762e-05
2131.079336971349,2.6213347905387182e-05
2130.7783456862885,-2.5727052869967623e-05
2130.477354401228,-7.436213947576104e-05
2130.1763631161666,-0.00011926268888153717
2129.875371831106,-0.00016002539457531906
2129.5743805460447,-0.00019636330650630972
2129.273389260984,-0.00022802211533843014
2128.9723979759233,-0.0002547475133944269
2128.671406690862,-0.00027628519299701694
2128.3704154058014,-0.000292380846468823
2128.0694241207407,-0.0003027427523402594
2127.7684328356795,-0.00030641359058183507
2127.467441550619,-0.0003018635253090789
2127.1664502655576,-0.00028754405592756123
2126.865458980497,-0.0002619066818429129
2126.564467695436,-0.00022340290246070907
