wavenumber,cut_subtracted_absorbance
2149.4398053600635,0.25227177654602584
2147.5123034768853,0.24605991736708852
2145.584801593707,0.23940522925745134
2143.6572997105286,0.23349943371204931
2141.72979782735,0.22930746632952248
2139.8022959441714,0.2261456355094041
2137.8747940609933,0.2232787104382284
2135.947292177815,0.2200082376830777
2134.0197902946366,0.21605525538142956
2132.092288411458,0.21178749495238014
2130.16478652828,0.20784800566594605
2128.2372846451017,0.20560693373645353
2126.309782761923,0.2051037792139256
2124.3822808787445,0.20459074513949568
2122.4547789955664,0.2036994761372004
2120.527277112388,0.2039773605368837
2118.5997752292096,0.20687138658956852
2116.672273346031,0.21102253759953588
2114.744771462853,0.21332825333621028
2112.8172695796748,0.21453360581825306
2110.889767696496,0.21805377652802774
2108.9622658133176,0.2241483890511533
2107.0347639301394,0.23086811610986266
2105.1072620469613,0.23805559735533585
2103.1797601637827,0.24635474214626737
2101.252258280604,0.25410724500290666
2099.324756397426,0.26068655458857704
2097.397254514248,0.2692886044512169
2095.4697526310692,0.28051184590483086
2093.5422507478906,0.29110191480294456
2091.614748864712,0.3021136677019876
2089.687246981534,0.3170302028198432
2087.759745098356,0.3314334250455038
2085.832243215177,0.3375792521251131
2083.9047413319986,0.3380498862074544
2081.9772394488205,0.3405786522720394
2080.0497375656423,0.3457289810850728
2078.1222356824637,0.35134515763562246
2076.194733799285,0.3572289265809649
2074.267231916107,0.36032650115567605
2072.339730032929,0.3595965659783242
2070.4122281497503,0.35932613137599
2068.4847262665717,0.3613863421876165
2066.5572243833935,0.3646983318193429
2064.6297225002154,0.3673514359687899
2062.702220617037,0.36745245256668113
2060.774718733858,0.36668006183823587
2058.84721685068,0.36734337107649956
2056.919714967502,0.3674773521240723
2054.9922130843233,0.3650649311260632
2053.0647112011447,0.3608298189857616
2051.1372093179666,0.35495695991415493
2049.2097074347885,0.3489528877248926
2047.2822055516096,0.345310099092322
2045.3547036684313,0.3427883645856104
2043.427201785253,0.3405773301147782
2041.4996999020746,0.34050548322152957
2039.5721980188962,0.3415908578935601
2037.6446961357178,0.3417898588383103
2035.7171942525395,0.34143242208821406
2033.789692369361,0.340723135118564
2031.8621904861827,0.3405057764969948
2029.9346886030044,0.3413652077986145
2028.007186719826,0.3415347602626408
2026.0796848366476,0.3414482051228015
2024.1521829534693,0.343364971408796
2022.224681070291,0.3464620849884787
2020.2971791871125,0.34868659907722843
2018.3696773039342,0.3509228218665253
2016.4421754207558,0.3549501971332027
2014.5146735375774,0.3598105373936355
2012.587171654399,0.3643269418369688
2010.6596697712207,0.3687408142410733
2008.7321678880423,0.37375799321789266
2006.804666004864,0.3798298681417089
2004.8771641216856,0.385797103127095
2002.9496622385072,0.3908955316875954
2001.0221603553289,0.3960470006898439
1999.0946584721503,0.40136966362090315
1997.167156588972,0.40522246315681887
1995.2396547057936,0.4062158986459747
1993.3121528226152,0.40573250282368006
1991.3846509394368,0.406791142639172
1989.4571490562585,0.4101452517927532
1987.52964717308,0.41377655394788515
1985.6021452899017,0.4156286912090831
1983.6746434067234,0.4151802473122331
1981.747141523545,0.41349093350530897
1979.8196396403666,0.4116268717323217
1977.8921377571883,0.4096747577923917
1975.96463587401,0.40782946228684286
1974.0371339908315,0.4062214656065994
1972.1096321076532,0.40583575113924647
1970.1821302244748,0.4091988689872319
1968.2546283412964,0.41462132620907965
1966.327126458118,0.4145622819029054
1964.3996245749397,0.4063211812502619
1962.4721226917613,0.3956151602301431
1960.544620808583,0.38747159054662245
1958.6171189254046,0.38241037664199146
1956.6896170422262,0.37998527302878965
1954.7621151590479,0.38241774187903715
1952.8346132758695,0.3954250061567028
1950.907111392691,0.4249250954995402
1948.9796095095126,0.46463953497239785
1947.0521076263344,0.4858902538582738
1945.1246057431558,0.4667191975129207
1943.1971038599777,0.42786578915367146
1941.269601976799,0.3996884421385211
1939.342100093621,0.3866482371363806
1937.4145982104424,0.3801309534963777
1935.4870963272642,0.3763043589601499
1933.5595944440856,0.37557273506478445
1931.6320925609075,0.37740806604127874
1929.704590677729,0.38018917366979244
1927.7770887945503,0.38299903900296145
1925.8495869113722,0.38603410359241264
1923.9220850281936,0.3898846357566127
1921.9945831450154,0.39396789857826126
1920.0670812618368,0.3987213017874692
1918.1395793786587,0.4080303415859125
1916.2120774954801,0.42221999915197056
1914.284575612302,0.43676906895533874
1912.3570737291234,0.4493565090174655
1910.4295718459452,0.4589275727806772
1908.5020699627667,0.46452840639667464
1906.5745680795885,0.4673841647473175
1904.64706619641,0.46993837362006946
1902.7195643132318,0.47365526022196514
1900.7920624300532,0.47775450851565626
1898.864560546875,0.4804959905952843
1896.9370586636965,0.48178833247660496
1895.0095567805183,0.4824547894087701
1893.0820548973397,0.4814075530167501
1891.1545530141616,0.47883844393419
1889.227051130983,0.4778143397807589
1887.2995492478049,0.47803633904098
1885.3720473646263,0.4767330253559458
1883.4445454814481,0.473712892712242
1881.5170435982695,0.46990966183578425
1879.589541715091,0.4657284892463588
1877.6620398319128,0.4617249909291061
1875.7345379487342,0.45825963050261287
1873.807036065556,0.4531690171307899
1871.8795341823775,0.44433801614481405
1869.9520322991993,0.4363594406749723
1868.0245304160208,0.4349270717047141
1866.0970285328426,0.4368556008672415
1864.169526649664,0.436557078516113
1862.2420247664859,0.4339387529370787
1860.3145228833073,0.43105917699892016
1858.3870210001292,0.42917515239257475
1856.4595191169506,0.4284396778708349
1854.5320172337724,0.4282834000541583
1852.6045153505938,0.42830314840800615
1850.6770134674157,0.42823953964683714
1848.749511584237,0.42566069085325065
