wavenumber,cut_subtracted_absorbance
2149.4398053600635,0.3059970079139295
2147.5123034768853,0.30335385766722534
2145.584801593707,0.29916600184579517
2143.6572997105286,0.29569501221308475
2141.72979782735,0.2929657246680837
2139.8022959441714,0.2915191189309598
2137.8747940609933,0.2912438509433535
2135.947292177815,0.28951347232638514
2134.0197902946366,0.2867259056070778
2132.092288411458,0.28570322817247606
2130.16478652828,0.2860495168697467
2128.2372846451017,0.28639790673870785
2126.309782761923,0.2867311185864762
2124.3822808787445,0.28762647039265016
2122.4547789955664,0.2896876628294805
2120.527277112388,0.29321220378041973
2118.5997752292096,0.29874799872330715
2116.672273346031,0.30484215150250227
2114.744771462853,0.30916978454936417
2112.8172695796748,0.31288191097610646
2110.889767696496,0.31714336274503535
2108.9622658133176,0.3212414181797597
2107.0347639301394,0.3258891369642498
2105.1072620469613,0.33198385299739364
2103.1797601637827,0.3392462456039907
2101.252258280604,0.34645284003389126
2099.324756397426,0.35212330467547887
2097.397254514248,0.3577984653177249
2095.4697526310692,0.3663259816865624
2093.5422507478906,0.37636138845873
2091.614748864712,0.38514079878294083
2089.687246981534,0.39269227031578424
2087.759745098356,0.398474575726744
2085.832243215177,0.40125222333169835
2083.9047413319986,0.4033424353761101
2081.9772394488205,0.4086619317920656
2080.0497375656423,0.4177987142821061
2078.1222356824637,0.4257337211755389
2076.194733799285,0.4268736882912244
2074.267231916107,0.4233274723376749
2072.339730032929,0.4205017484192317
2070.4122281497503,0.41931579002483454
2068.4847262665717,0.41913303431428417
2066.5572243833935,0.4211715900166409
2064.6297225002154,0.42523054136902894
2062.702220617037,0.4277383666181193
2060.774718733858,0.42677419448315423
2058.84721685068,0.42383756706817777
2056.919714967502,0.4200466797920254
2054.9922130843233,0.41697057792269904
2053.0647112011447,0.4160338521645092
2051.1372093179666,0.41548067080259143
2049.2097074347885,0.41372092294342866
2047.2822055516096,0.412297633246416
2045.3547036684313,0.41298691654504427
2043.427201785253,0.4150053288381689
2041.4996999020746,0.4167492117897391
2039.5721980188962,0.41870134323114905
2037.6446961357178,0.4217782228329823
2035.7171942525395,0.42479531264035336
2033.789692369361,0.4267539423655348
2031.8621904861827,0.4294669177127158
2029.9346886030044,0.43358506370912764
2028.007186719826,0.4360421398732598
2026.0796848366476,0.43640953323086984
2024.1521829534693,0.4381041583037315
2022.224681070291,0.4418083068322766
2020.2971791871125,0.4459060537857444
2018.3696773039342,0.4500946221050743
2016.4421754207558,0.4547632886913887
2014.5146735375774,0.46004586107011647
2012.587171654399,0.4647873328067171
2010.6596697712207,0.46791397098009363
2008.7321678880423,0.4710021910854902
2006.804666004864,0.4754599739792114
2004.8771641216856,0.48071845035717575
2002.9496622385072,0.48577444032597705
2001.0221603553289,0.4897542550036634
1999.0946584721503,0.4924311707418727
1997.167156588972,0.4933099319436252
1995.2396547057936,0.4918870725164395
1993.3121528226152,0.48925747740164366
1991.3846509394368,0.48715259996200433
1989.4571490562585,0.4859178967994524
1987.52964717308,0.48416940230726924
1985.6021452899017,0.4811172042355706
1983.6746434067234,0.477891204406309
1981.747141523545,0.47539361958728477
1979.8196396403666,0.47288544014144634
1977.8921377571883,0.46964194773651363
1975.96463587401,0.4660369747845759
1974.0371339908315,0.46362038112670023
1972.1096321076532,0.46582234994854527
1970.1821302244748,0.4770537204896254
1968.2546283412964,0.4964275357008531
1966.327126458118,0.5092200124361317
1964.3996245749397,0.5012576125527607
1962.4721226917613,0.4816848943589959
1960.544620808583,0.4665992655801231
1958.6171189254046,0.4622428324140325
1956.6896170422262,0.4705944147364719
1954.7621151590479,0.4891799097599134
1952.8346132758695,0.5063416156154145
1950.907111392691,0.5075844139441201
1948.9796095095126,0.4934268458506584
1947.0521076263344,0.47852388918851885
1945.1246057431558,0.47094995361570624
1943.1971038599777,0.4689662228620594
1941.269601976799,0.47029071069512773
1939.342100093621,0.4735590941091007
1937.4145982104424,0.47634031962011925
1935.4870963272642,0.47680710597512616
1933.5595944440856,0.476473217553771
1931.6320925609075,0.47819921356106215
1929.704590677729,0.481840417992757
1927.7770887945503,0.4860723676446327
1925.8495869113722,0.49157366833573407
1923.9220850281936,0.49848620080648914
1921.9945831450154,0.5057494975951056
1920.0670812618368,0.5131455613829758
1918.1395793786587,0.5209516495120073
1916.2120774954801,0.5298731068469403
1914.284575612302,0.5406119944382628
1912.3570737291234,0.5529422564686814
1910.4295718459452,0.5656967466719932
1908.5020699627667,0.5757137962645592
1906.5745680795885,0.5785009362259018
1904.64706619641,0.5736405406802842
1902.7195643132318,0.5666960130482283
1900.7920624300532,0.562657150333705
1898.864560546875,0.5615151459508219
1896.9370586636965,0.5608043980985484
1895.0095567805183,0.5594344405426939
1893.0820548973397,0.5579069469189105
1891.1545530141616,0.5559911333694629
1889.227051130983,0.5529297947538544
1887.2995492478049,0.5483114600768368
1885.3720473646263,0.54245348733876
1883.4445454814481,0.5366332330075472
1881.5170435982695,0.5315301255843713
1879.589541715091,0.527542568899472
1877.6620398319128,0.5249813492080481
1875.7345379487342,0.5229224850751699
1873.807036065556,0.5210988760608218
1871.8795341823775,0.5200124038976633
1869.9520322991993,0.5188281264102521
1868.0245304160208,0.516859929950598
1866.0970285328426,0.5151913698880122
1864.169526649664,0.5152364185432958
1862.2420247664859,0.5167805390900226
1860.3145228833073,0.5182690270637165
1858.3870210001292,0.5193732831163618
1856.4595191169506,0.5212283172409651
1854.5320172337724,0.5242480456085997
1852.6045153505938,0.5282312382287492
1850.6770134674157,0.533292393242125
1848.749511584237,0.5395861258447749
