peak_index,wavenumber_cm1,absorbance_corrected
199,1907.9589589589589,0.026272961398601247
762,2077.5915915915916,0.012665625653703438
392,1966.11011011011,0.0490364908818674
345,1951.948948948949,0.04433398433936597
