wavenumber,cut_subtracted_absorbance
2149.4398053600635,0.22118384863660856
2147.5123034768853,0.21427057587388995
2145.584801593707,0.206783439768164
2143.6572997105286,0.20009211309549868
2141.72979782735,0.1941629841216001
2139.8022959441714,0.18879888894270244
2137.8747940609933,0.18285874428054427
2135.947292177815,0.17586047655120504
2134.0197902946366,0.17021201000043149
2132.092288411458,0.16736184911062804
2130.16478652828,0.16517539862672312
2128.2372846451017,0.16214103864911086
2126.309782761923,0.15890332864873374
2124.3822808787445,0.15625188751411734
2122.4547789955664,0.15455391970268495
2120.527277112388,0.15364701317811022
2118.5997752292096,0.15424155025404654
2116.672273346031,0.15675612862679997
2114.744771462853,0.15883269545565198
2112.8172695796748,0.16012116321483108
2110.889767696496,0.16340735912493545
2108.9622658133176,0.16867894339780884
2107.0347639301394,0.17417908454618286
2105.1072620469613,0.18066182534706987
2103.1797601637827,0.18928258230803488
2101.252258280604,0.19729547376905993
2099.324756397426,0.20278063458828693
2097.397254514248,0.21004162606442456
2095.4697526310692,0.2217475340861532
2093.5422507478906,0.2344284179121624
2091.614748864712,0.2466042649544266
2089.687246981534,0.260827051332393
2087.759745098356,0.274671874859177
2085.832243215177,0.2823068300759327
2083.9047413319986,0.2858405857329132
2081.9772394488205,0.2911182148188696
2080.0497375656423,0.2978002400510566
2078.1222356824637,0.30218487766281743
2076.194733799285,0.30446543058599546
2074.267231916107,0.30742978133547605
2072.339730032929,0.31111073037615045
2070.4122281497503,0.3140670737619697
2068.4847262665717,0.31609090268606105
2066.5572243833935,0.31761923366259426
2064.6297225002154,0.3185362413425223
2062.702220617037,0.3186830544363448
2060.774718733858,0.3190751702128977
2058.84721685068,0.31938437262002023
2056.919714967502,0.31757068175868075
2054.9922130843233,0.31378063189502386
2053.0647112011447,0.30929620887832315
2051.1372093179666,0.3049925562399266
2049.2097074347885,0.3023238104682576
2047.2822055516096,0.3004478800622114
2045.3547036684313,0.29734739619139683
2043.427201785253,0.29418826888431804
2041.4996999020746,0.292577917711389
2039.5721980188962,0.2920713433276341
2037.6446961357178,0.2915720112027949
2035.7171942525395,0.2906361487422564
2033.789692369361,0.28947011034082115
2031.8621904861827,0.2885937535196792
2029.9346886030044,0.2884991129558846
2028.007186719826,0.28843724613072375
2026.0796848366476,0.28819721884080457
2024.1521829534693,0.2888994205933082
2022.224681070291,0.29020340566327113
2020.2971791871125,0.291416547458748
2018.3696773039342,0.29298702069328825
2016.4421754207558,0.29557878076477057
2014.5146735375774,0.29973494223691965
2012.587171654399,0.3045039145741175
2010.6596697712207,0.3083870678420402
2008.7321678880423,0.31232876169337176
2006.804666004864,0.3177001389059449
2004.8771641216856,0.3232664798750721
2002.9496622385072,0.32755769398201806
2001.0221603553289,0.3318228792805824
1999.0946584721503,0.3378343687017286
1997.167156588972,0.3442888968496083
1995.2396547057936,0.34866903208252054
1993.3121528226152,0.3510895065846571
1991.3846509394368,0.35323477286940336
1989.4571490562585,0.355820594284227
1987.52964717308,0.35900837550347436
1985.6021452899017,0.36225723007025623
1983.6746434067234,0.3640330579485995
1981.747141523545,0.364091496014877
1979.8196396403666,0.3630209887039871
1977.8921377571883,0.36061565350880526
1975.96463587401,0.35776269980955455
1974.0371339908315,0.3557947021621574
1972.1096321076532,0.35405907469407655
1970.1821302244748,0.35174217710903344
1968.2546283412964,0.34954770916884764
1966.327126458118,0.3483717595480684
1964.3996245749397,0.3488109867737386
1962.4721226917613,0.3517424005476434
1960.544620808583,0.35638531519437056
1958.6171189254046,0.35756600115059783
1956.6896170422262,0.3523062764529694
1954.7621151590479,0.34839426919193167
1952.8346132758695,0.35791836313613007
1950.907111392691,0.38561858287349815
1948.9796095095126,0.4187163498364108
1947.0521076263344,0.4278994084665006
1945.1246057431558,0.40269799270873574
1943.1971038599777,0.36942434686512043
1941.269601976799,0.3507019438484192
1939.342100093621,0.3428732417936081
1937.4145982104424,0.33523944715936543
1935.4870963272642,0.32723703380131164
1933.5595944440856,0.3227083736503369
1931.6320925609075,0.3213403931654015
1929.704590677729,0.3205491346820499
1927.7770887945503,0.3201774015537212
1925.8495869113722,0.3213273591664938
1923.9220850281936,0.32390614479372243
1921.9945831450154,0.3276195057381388
1920.0670812618368,0.3327632095658932
1918.1395793786587,0.3401945142424326
1916.2120774954801,0.3493637408529562
1914.284575612302,0.3584774766695927
1912.3570737291234,0.3669661300354615
1910.4295718459452,0.37489393553389366
1908.5020699627667,0.3824171517502711
1906.5745680795885,0.3895124095599732
1904.64706619641,0.3961192068726468
1902.7195643132318,0.4024864123510429
1900.7920624300532,0.4085716184452546
1898.864560546875,0.414227970242076
1896.9370586636965,0.4189508419549135
1895.0095567805183,0.42205736539861305
1893.0820548973397,0.4234153350936686
1891.1545530141616,0.4238594337705795
1889.227051130983,0.4244699057275678
1887.2995492478049,0.4250740267498139
1885.3720473646263,0.4250045888678206
1883.4445454814481,0.4233996287295592
1881.5170435982695,0.4199390720858255
1879.589541715091,0.4160732497495565
1877.6620398319128,0.41259896029853066
1875.7345379487342,0.4087258568414871
1873.807036065556,0.4036463843698454
1871.8795341823775,0.39725358870497035
1869.9520322991993,0.3913194945636322
1868.0245304160208,0.3879942900713118
1866.0970285328426,0.3863188718348195
1864.169526649664,0.3840701497228513
1862.2420247664859,0.38083989841822813
1860.3145228833073,0.37713806389740195
1858.3870210001292,0.37374061254299773
1856.4595191169506,0.3713569611744205
1854.5320172337724,0.3697759760326558
1852.6045153505938,0.36845022464241606
1850.6770134674157,0.36746766417120463
1848.749511584237,0.3660902725031544
