fit_attempt_id,processing_run_id,sample_id,raw_file,run_timestamp_utc,software_version,processing_mode,fit_attempt_status,fit_model,solver,bound_profile_id,wavenumber_min_cm1,wavenumber_max_cm1,threshold,adjustment_factor,atmospheric_correction_method,baseline_method,baseline_config_json,detected_peak_count,fitted_peak_count,fit_converged,solver_status,solver_message,nfev,rmse,residual_mean,residual_max_abs,input_qc_pass,input_qc_reason,baseline_qc_pass,baseline_qc_reason,baseline_over_fraction,baseline_max_overshoot,baseline_oversubtraction_area,zero_clipping_fraction,fit_valid,fit_valid_reason,needs_manual_review,manual_review_reason,overall_qc,overall_qc_reason,triggered_rule_count,notes
erni-arpls-011l-gaussian,erni-arpls-011l,011l,011l as iso Hyd2 dark titration -400mV.0016,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",1,1,TRUE,COMPLETED,,,0.0032180274653790856,0.0013945227391575542,0.015308095489694354,TRUE,,TRUE,,,,,0.471,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011l_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011l-lorentzian,erni-arpls-011l,011l,011l as iso Hyd2 dark titration -400mV.0016,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",1,1,TRUE,COMPLETED,,,0.0037000494792749183,0.0007511816779466698,0.014894447791506024,TRUE,,TRUE,,,,,0.471,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011l_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011m-gaussian,erni-arpls-011m,011m,011m as iso Hyd2 dark titration -425mV.0018,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0013086590256488374,0.0004950901743551256,0.005484170917659903,TRUE,,TRUE,,,,,0.432,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011m_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011m-lorentzian,erni-arpls-011m,011m,011m as iso Hyd2 dark titration -425mV.0018,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0026085788265423804,-0.00020558663388418498,0.010192188156818606,TRUE,,TRUE,,,,,0.432,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011m_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011n-gaussian,erni-arpls-011n,011n,011n as iso Hyd2 dark titration -450mV.0014,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0012147945268550686,0.00041575316462946657,0.004307254671287175,TRUE,,TRUE,,,,,0.409,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011n_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011n-lorentzian,erni-arpls-011n,011n,011n as iso Hyd2 dark titration -450mV.0014,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0025004436802534852,-0.0003002828095175121,0.009225380131719212,TRUE,,TRUE,,,,,0.409,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011n_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011o-gaussian,erni-arpls-011o,011o,011o as iso Hyd2 dark titration -475mV.0007,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.001506676021800933,0.0005684463009272534,0.0057313686704842095,TRUE,,TRUE,,,,,0.445,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011o_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011o-lorentzian,erni-arpls-011o,011o,011o as iso Hyd2 dark titration -475mV.0007,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.002624883552850928,-0.00018288619709514443,0.009502782521232062,TRUE,,TRUE,,,,,0.445,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011o_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011p-gaussian,erni-arpls-011p,011p,011p as iso Hyd2 dark titration -500mV.0007,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",3,3,TRUE,COMPLETED,,,0.002089564861184657,0.0007553191491632664,0.012692152369621457,TRUE,,TRUE,,,,,0.45,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011p_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011p-lorentzian,erni-arpls-011p,011p,011p as iso Hyd2 dark titration -500mV.0007,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",3,3,TRUE,COMPLETED,,,0.0029506792156673988,0.00015621030983565336,0.012638965445162648,TRUE,,TRUE,,,,,0.45,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011p_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011q-gaussian,erni-arpls-011q,011q,011q as iso Hyd2 dark titration -550mV.0012,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",2,2,TRUE,COMPLETED,,,0.004059744132693288,0.0015777194367697278,0.020481347274858397,TRUE,,TRUE,,,,,0.478,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011q_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011q-lorentzian,erni-arpls-011q,011q,011q as iso Hyd2 dark titration -550mV.0012,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",2,2,TRUE,COMPLETED,,,0.004178131703669608,0.0010586935135362661,0.020353313886293075,TRUE,,TRUE,,,,,0.478,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011q_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011r-gaussian,erni-arpls-011r,011r,011r as iso Hyd2 dark titration -600mV.0009,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",5,5,TRUE,COMPLETED,,,0.001259526029974486,0.0004670007845300075,0.0055642185534192645,TRUE,,TRUE,,,,,0.462,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011r_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011r-lorentzian,erni-arpls-011r,011r,011r as iso Hyd2 dark titration -600mV.0009,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",5,5,TRUE,COMPLETED,,,0.002098203299878374,-8.290210420332417e-05,0.009908654773744372,TRUE,,TRUE,,,,,0.462,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011r_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011s-gaussian,erni-arpls-011s,011s,011s as iso Hyd2 dark titration -700mV.0009,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0018491677269545142,0.0007641549030053049,0.01026843847620773,TRUE,,TRUE,,,,,0.467,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011s_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011s-lorentzian,erni-arpls-011s,011s,011s as iso Hyd2 dark titration -700mV.0009,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",4,4,TRUE,COMPLETED,,,0.0023840167150275446,0.00017983720478902088,0.010132296418766538,TRUE,,TRUE,,,,,0.467,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011s_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011t-gaussian,erni-arpls-011t,011t,011t as iso Hyd2 dark titration -800mV.0004,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Gaussian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",5,5,TRUE,COMPLETED,,,0.0015100919965681371,0.0005541988808937241,0.013616427795369979,TRUE,,TRUE,,,,,0.46,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011t_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
erni-arpls-011t-lorentzian,erni-arpls-011t,011t,011t as iso Hyd2 dark titration -800mV.0004,2026-08-05T21:19:40Z,week6_standalone_peak_fitting_wrapper_v0.1,automated,completed,Lorentzian,scipy.optimize.curve_fit,pH6_bounds_v0.1,1848.0,2149.0,,,,peak_guided_arPLS,"{""alpha"":0.8,""baseline_family"":""arPLS"",""baseline_implementation"":""Erni_ProSpecPy_week6"",""baseline_method"":""peak_guided_arPLS"",""config_source"":""Erni workflow_demo.ipynb Week 6 default"",""lam"":100000.0,""max_iter"":100,""peak_threshold"":0.35,""peak_weight"":0.3,""peak_window"":35,""ratio"":1e-06}",5,5,TRUE,COMPLETED,,,0.002146640232927322,2.555045928027211e-05,0.013488889477096373,TRUE,,TRUE,,,,,0.46,TRUE,,FALSE,,TRUE,,0,"candidate_peak_source=/workspaces/ProSpecPy/peak_fitting_results/erni_inputs/candidate_peaks/erni-arpls-011t_candidate_peaks.csv; metadata_notes=Prepared from Erni Week 6 arPLS output; baseline QC is provisional numeric availability QC, not a validated baseline-quality threshold."
